run_id,model,dataset,seed,scenario,f1,accuracy,precision,recall,train_time,infer_time,unseen_rate,statistic,p_value
20260601_113125,GRU,SKAB,2026,noisy,0.22892065269644857,0.3669561344912046,0.7738129507255388,0.3669561344912046,8.634,0.141687,,,
20260601_113125,GRU,SKAB,2026,unseen,0.40067827105963705,0.44266310398574926,0.6392921854564899,0.44266310398574926,8.634,0.117054,,,
20260601_113125,CNN1D,SKAB,2026,original,0.5468453209686299,0.5550856888493212,0.720307381181436,0.5550856888493212,8.385,0.094421,,,
20260601_113125,CNN1D,SKAB,2026,noisy,0.5620821673061157,0.5682172267972402,0.7290060325141662,0.5682172267972402,8.385,0.078659,,,
20260601_113125,CNN1D,SKAB,2026,unseen,0.5653440069271588,0.5630981526819497,0.6812597244516289,0.5630981526819497,8.385,0.090089,,,
20260601_113125,Automata,SKAB,2026,original,0.5269900313776835,0.6484079269650412,0.503906584359926,0.6484079269650412,0.243,0.06424,,,
20260601_113125,Automata,SKAB,2026,noisy,0.5236328979480512,0.6432865731462926,0.48480308086240664,0.6432865731462926,0.243,0.067993,,,
20260601_113125,Automata,SKAB,2026,unseen,0.5543649848443774,0.5782676464039189,0.5423424958082509,0.5782676464039189,0.243,0.073164,0.0027,,
20260601_113125,LSTM,SKAB,7,original,0.5077978244386745,0.5277221108884436,0.7295574217100498,0.5277221108884436,8.494,0.116533,,,
20260601_113125,LSTM,SKAB,7,noisy,0.5104062923175713,0.5301714540191494,0.7332230404990708,0.5301714540191494,8.494,0.11045,,,
20260601_113125,LSTM,SKAB,7,unseen,0.5841479499351334,0.5813849922066355,0.7001746751808442,0.5813849922066355,8.494,0.091953,,,
20260601_113125,GRU,SKAB,7,original,0.5219929416684137,0.5419728345580049,0.7555822011359971,0.5419728345580049,18.672,0.109632,,,
20260601_113125,GRU,SKAB,7,noisy,0.521789839765096,0.5413048318859942,0.7520809612980841,0.5413048318859942,18.672,0.115065,,,
20260601_113125,GRU,SKAB,7,unseen,0.5971777124596821,0.5960810509908706,0.7268721476740264,0.5960810509908706,18.672,0.104204,,,
20260601_113125,CNN1D,SKAB,7,original,0.48269509272301175,0.5045626530158024,0.6955062142837252,0.5045626530158024,8.144,0.075589,,,
20260601_113125,CNN1D,SKAB,7,noisy,0.4931403217551986,0.5125751168484309,0.7002161394682651,0.5125751168484309,8.144,0.082398,,,
20260601_113125,CNN1D,SKAB,7,unseen,0.5134045097636047,0.5172490540841309,0.6497345212504826,0.5172490540841309,8.144,0.079547,,,
20260601_113125,Automata,SKAB,7,original,0.5269900313776835,0.6484079269650412,0.503906584359926,0.6484079269650412,0.228,0.073621,,,
20260601_113125,Automata,SKAB,7,noisy,0.526762254123638,0.6479625918503674,0.5023441788034668,0.6479625918503674,0.228,0.070298,,,
20260601_113125,Automata,SKAB,7,unseen,0.5597145573219825,0.5811623246492986,0.5486691257358135,0.5811623246492986,0.228,0.089451,0.0033,,
20260601_113125,LSTM,SKAB,999,original,0.4224078124115642,0.4682698730794923,0.7127076915206229,0.4682698730794923,9.58,0.099327,,,
20260601_113125,LSTM,SKAB,999,noisy,0.426831276735367,0.47005121353818746,0.7065240318157773,0.47005121353818746,9.58,0.116184,,,
20260601_113125,LSTM,SKAB,999,unseen,0.5204819587686629,0.5286127811177911,0.6820119600708137,0.5286127811177911,9.58,0.081724,,,
20260601_113125,GRU,SKAB,999,original,0.20525006741384652,0.35515475395234913,0.7685857875524993,0.35515475395234913,12.774,0.10114,,,
20260601_113125,GRU,SKAB,999,noisy,0.20796696605471704,0.35649075929637053,0.7694322201138605,0.35649075929637053,12.774,0.077887,,,
20260601_113125,GRU,SKAB,999,unseen,0.3903371158322197,0.43687374749499,0.6390421558070227,0.43687374749499,12.774,0.090663,,,
20260601_113125,CNN1D,SKAB,999,original,0.5705549074956505,0.5713331849543735,0.706289281922747,0.5713331849543735,6.741,0.070633,,,
20260601_113125,CNN1D,SKAB,999,noisy,0.5778788233050922,0.5773425328288448,0.7069095488304381,0.5773425328288448,6.741,0.072742,,,
20260601_113125,CNN1D,SKAB,999,unseen,0.5891187032160534,0.5824616069441353,0.677935730431737,0.5824616069441353,6.741,0.078111,,,
20260601_113125,Automata,SKAB,999,original,0.5269900313776835,0.6484079269650412,0.503906584359926,0.6484079269650412,0.186,0.058333,,,
20260601_113125,Automata,SKAB,999,noisy,0.5261462803755953,0.644622578490314,0.49820106814614457,0.644622578490314,0.186,0.061699,,,
20260601_113125,Automata,SKAB,999,unseen,0.539528932584707,0.5635715876196838,0.5262149002895011,0.5635715876196838,0.186,0.072699,0.0029,,
20260601_113125,Wilcoxon_LSTM_vs_GRU,SKAB,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.1875
20260601_113125,Wilcoxon_LSTM_vs_Automata,SKAB,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.1875
20260601_113125,Wilcoxon_GRU_vs_Automata,SKAB,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0625
20260601_113125,Wilcoxon_LSTM_vs_CNN1D,SKAB,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.4375
20260601_113125,McNemar_LSTM_vs_GRU,SKAB,999,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,374.7069970845481,0.0
20260601_113125,McNemar_LSTM_vs_Automata,SKAB,999,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,176.40205349905432,0.0
20260601_113125,LSTM,BATADAL,42,original,0.8871943957654638,0.8737980769230769,0.9092666049408765,0.8737980769230769,1.548,0.022936,,,
20260601_113125,LSTM,BATADAL,42,noisy,0.8898907145124475,0.8774038461538461,0.9103111987727373,0.8774038461538461,1.548,0.014486,,,
20260601_113125,LSTM,BATADAL,42,unseen,0.7972545330967926,0.7487980769230769,0.8943683172428112,0.7487980769230769,1.548,0.022233,,,
20260601_113125,GRU,BATADAL,42,original,0.8618698019831967,0.8581730769230769,0.8658453705623516,0.8581730769230769,1.238,0.0206,,,
20260601_113125,GRU,BATADAL,42,noisy,0.8648798361685698,0.8605769230769231,0.869596854379463,0.8605769230769231,1.238,0.019966,,,
20260601_113125,GRU,BATADAL,42,unseen,0.7755710442632531,0.7259615384615384,0.8530409016617664,0.7259615384615384,1.238,0.019852,,,
20260601_113125,CNN1D,BATADAL,42,original,0.721504200148653,0.6594724220623501,0.8015493438829037,0.6594724220623501,0.886,0.0144,,,
20260601_113125,CNN1D,BATADAL,42,noisy,0.726376139975641,0.6666666666666666,0.8026730981810875,0.6666666666666666,0.886,0.017543,,,
20260601_113125,CNN1D,BATADAL,42,unseen,0.6863258672997835,0.6079136690647482,0.8006709987243209,0.6079136690647482,0.886,0.013402,,,
20260601_113125,Automata,BATADAL,42,original,0.8216697936210132,0.8197115384615384,0.8236493898258603,0.8197115384615384,0.033,0.022232,,,
20260601_113125,Automata,BATADAL,42,noisy,0.8290783789644732,0.8305288461538461,0.8276415637342789,0.8305288461538461,0.033,0.017231,,,
20260601_113125,Automata,BATADAL,42,unseen,0.8067730502192947,0.7908653846153846,0.8241619959476579,0.7908653846153846,0.033,0.013559,0.0084,,
20260601_113125,LSTM,BATADAL,123,original,0.9191679552707399,0.9098557692307693,0.9382856719240947,0.9098557692307693,1.142,0.014984,,,
20260601_113125,LSTM,BATADAL,123,noisy,0.921067556064843,0.9122596153846154,0.9391035183568843,0.9122596153846154,1.142,0.015679,,,
20260601_113125,LSTM,BATADAL,123,unseen,0.8075428552669887,0.7608173076923077,0.9106896858196685,0.7608173076923077,1.142,0.014653,,,
20260601_113125,GRU,BATADAL,123,original,0.8361370681896466,0.8161057692307693,0.862384374220816,0.8161057692307693,1.492,0.021272,,,
20260601_113125,GRU,BATADAL,123,noisy,0.8371226678237154,0.8161057692307693,0.86537423407927,0.8161057692307693,1.492,0.019452,,,
20260601_113125,GRU,BATADAL,123,unseen,0.7480944554677273,0.6862980769230769,0.8552656571709656,0.6862980769230769,1.492,0.024376,,,
20260601_113125,CNN1D,BATADAL,123,original,0.7244076229970484,0.6642685851318945,0.8007666703537982,0.6642685851318945,0.997,0.021511,,,
20260601_113125,CNN1D,BATADAL,123,noisy,0.726825767111307,0.6678657074340527,0.8013238713343416,0.6678657074340527,0.997,0.02269,,,
20260601_113125,CNN1D,BATADAL,123,unseen,0.6939998521976481,0.617505995203837,0.8085226477101214,0.617505995203837,0.997,0.02196,,,
20260601_113125,Automata,BATADAL,123,original,0.8216697936210132,0.8197115384615384,0.8236493898258603,0.8197115384615384,0.06,0.044811,,,
20260601_113125,Automata,BATADAL,123,noisy,0.8238072350282711,0.8233173076923077,0.8242985294694128,0.8233173076923077,0.06,0.062396,,,
20260601_113125,Automata,BATADAL,123,unseen,0.8192813744031645,0.8112980769230769,0.8276783354102941,0.8112980769230769,0.06,0.06739,0.0048,,
20260601_113125,LSTM,BATADAL,2026,original,0.886092323249265,0.8713942307692307,0.9112823627212117,0.8713942307692307,4.354,0.067231,,,
20260601_113125,LSTM,BATADAL,2026,noisy,0.8888660546997589,0.8737980769230769,0.9159697341845382,0.8737980769230769,4.354,0.062762,,,
20260601_113125,LSTM,BATADAL,2026,unseen,0.7861110547060959,0.734375,0.8876640930594524,0.734375,4.354,0.067038,,,
20260601_113125,GRU,BATADAL,2026,original,0.8666165482048478,0.84375,0.9090289730349971,0.84375,4.877,0.072028,,,
20260601_113125,GRU,BATADAL,2026,noisy,0.8674981928519796,0.8449519230769231,0.9092741642221629,0.8449519230769231,4.877,0.073556,,,
20260601_113125,GRU,BATADAL,2026,unseen,0.7760073398018716,0.7199519230769231,0.894343448293179,0.7199519230769231,4.877,0.073656,,,
20260601_113125,CNN1D,BATADAL,2026,original,0.723132352884165,0.6618705035971223,0.801925551183026,0.6618705035971223,3.255,0.061036,,,
20260601_113125,CNN1D,BATADAL,2026,noisy,0.7239448588776128,0.6630695443645084,0.8021130392327386,0.6630695443645084,3.255,0.065286,,,
20260601_113125,CNN1D,BATADAL,2026,unseen,0.6903190876388278,0.6127098321342925,0.8061498370014348,0.6127098321342925,3.255,0.066489,,,
20260601_113125,Automata,BATADAL,2026,original,0.8216697936210132,0.8197115384615384,0.8236493898258603,0.8197115384615384,0.161,0.064583,,,
20260601_113125,Automata,BATADAL,2026,noisy,0.8315027991210054,0.8329326923076923,0.8300874622066676,0.8329326923076923,0.161,0.063447,,,
20260601_113125,Automata,BATADAL,2026,unseen,0.8170801944386851,0.8076923076923077,0.8270281630937368,0.8076923076923077,0.161,0.067627,0.0096,,
20260601_113125,LSTM,BATADAL,7,original,0.9297183690626313,0.9230769230769231,0.9430999711898588,0.9230769230769231,4.286,0.060524,,,
20260601_113125,LSTM,BATADAL,7,noisy,0.9268150127386833,0.9194711538461539,0.9417065584890416,0.9194711538461539,4.286,0.062948,,,
20260601_113125,LSTM,BATADAL,7,unseen,0.8273785764519641,0.7872596153846154,0.9154247780089756,0.7872596153846154,4.286,0.069312,,,
20260601_113125,GRU,BATADAL,7,original,0.8585087229155026,0.8365384615384616,0.8945531785768471,0.8365384615384616,4.884,0.069335,,,
20260601_113125,GRU,BATADAL,7,noisy,0.8614581746588953,0.8401442307692307,0.8967666797394724,0.8401442307692307,4.884,0.075299,,,
20260601_113125,GRU,BATADAL,7,unseen,0.7598354360654702,0.6995192307692307,0.8801047470826447,0.6995192307692307,4.884,0.07213,,,
20260601_113125,CNN1D,BATADAL,7,original,0.7356132385158156,0.6810551558752997,0.8033368888485426,0.6810551558752997,3.362,0.064028,,,
20260601_113125,CNN1D,BATADAL,7,noisy,0.7379886974053808,0.684652278177458,0.8038782689791397,0.684652278177458,3.362,0.059394,,,
20260601_113125,CNN1D,BATADAL,7,unseen,0.6953057888309688,0.6211031175059952,0.7983334785458831,0.6211031175059952,3.362,0.06004,,,
20260601_113125,Automata,BATADAL,7,original,0.8216697936210132,0.8197115384615384,0.8236493898258603,0.8197115384615384,0.157,0.062247,,,
20260601_113125,Automata,BATADAL,7,noisy,0.822382529941499,0.8209134615384616,0.8238636996378242,0.8209134615384616,0.157,0.068499,,,
20260601_113125,Automata,BATADAL,7,unseen,0.811657288830002,0.8028846153846154,0.8208222295415756,0.8028846153846154,0.157,0.069054,0.0108,,
20260601_113125,LSTM,BATADAL,999,original,0.8889113810166442,0.8942307692307693,0.8847155448717948,0.8942307692307693,4.155,0.065242,,,
20260601_113125,LSTM,BATADAL,999,noisy,0.8887571762136222,0.8930288461538461,0.8852085725220054,0.8930288461538461,4.155,0.068925,,,
20260601_113125,LSTM,BATADAL,999,unseen,0.7855947023875287,0.7415865384615384,0.8507699818817016,0.7415865384615384,4.155,0.059973,,,
20260601_113125,GRU,BATADAL,999,original,0.8382790672982787,0.8185096153846154,0.8643933912943956,0.8185096153846154,4.988,0.07244,,,
20260601_113125,GRU,BATADAL,999,noisy,0.8387712895704961,0.8185096153846154,0.8658838903049375,0.8185096153846154,4.988,0.064682,,,
20260601_113125,GRU,BATADAL,999,unseen,0.741591183739944,0.6790865384615384,0.843018755668001,0.6790865384615384,4.988,0.072087,,,
20260601_113125,CNN1D,BATADAL,999,original,0.7198718350714791,0.657074340527578,0.8011714634651579,0.657074340527578,3.359,0.066897,,,
20260601_113125,CNN1D,BATADAL,999,noisy,0.7190540636797492,0.6558752997601919,0.8009818840853279,0.6558752997601919,3.359,0.067065,,,
20260601_113125,CNN1D,BATADAL,999,unseen,0.671454756710622,0.5887290167865707,0.7895415954362346,0.5887290167865707,3.359,0.057854,,,
20260601_113125,Automata,BATADAL,999,original,0.8216697936210132,0.8197115384615384,0.8236493898258603,0.8197115384615384,0.167,0.0589,,,
20260601_113125,Automata,BATADAL,999,noisy,0.823095005962294,0.8221153846153846,0.8240800500312696,0.8221153846153846,0.167,0.068872,,,
20260601_113125,Automata,BATADAL,999,unseen,0.8173871958421923,0.8125,0.8224019167415394,0.8125,0.167,0.061703,0.006,,
20260601_113125,Wilcoxon_LSTM_vs_GRU,BATADAL,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0625
20260601_113125,Wilcoxon_LSTM_vs_Automata,BATADAL,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0625
20260601_113125,Wilcoxon_GRU_vs_Automata,BATADAL,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0625
20260601_113125,Wilcoxon_LSTM_vs_CNN1D,BATADAL,all,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0625
20260601_113125,McNemar_LSTM_vs_GRU,BATADAL,999,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,35.925233644859816,2.050360548011554e-09
20260601_113125,McNemar_LSTM_vs_Automata,BATADAL,999,stat_test,0.0,0.0,0.0,0.0,0.0,0.0,,28.623076923076923,8.792803118939929e-08
20260601_113125,Automata,SKAB->BATADAL,42,cross_dataset,0.6347511648514992,0.5432692307692307,0.8414653749705298,0.5432692307692307,0.801,0.057148,,,
20260601_113125,LSTM,SKAB->BATADAL,42,cross_dataset,0.052262190934065936,0.11298076923076923,0.8566647812971342,0.11298076923076923,20.813,0.062787,,,
20260601_113125,GRU,SKAB->BATADAL,42,cross_dataset,0.03367130907366314,0.1045673076923077,0.9131701631701632,0.1045673076923077,34.178,0.066542,,,
20260601_113125,CNN1D,SKAB->BATADAL,42,cross_dataset,0.024107652741840662,0.09975961538461539,0.9131251739816275,0.09975961538461539,17.423,0.068598,,,
20260601_113125,Automata,BATADAL->SKAB,42,cross_dataset,0.5167603432646692,0.6285905143620575,0.4653346384801869,0.6285905143620575,0.164,0.291838,,,
20260601_113125,LSTM,BATADAL->SKAB,42,cross_dataset,0.17195754768056476,0.3393453573814295,0.11515527157633013,0.3393453573814295,24.357,0.355938,,,
20260601_113125,GRU,BATADAL->SKAB,42,cross_dataset,0.17195754768056476,0.3393453573814295,0.11515527157633013,0.3393453573814295,8.437,0.439852,,,
20260601_113125,CNN1D,BATADAL->SKAB,42,cross_dataset,0.17195754768056476,0.3393453573814295,0.11515527157633013,0.3393453573814295,4.24,0.343778,,,
